"base_round","round_offset_from_base_round","roundwindow_size","train_start_round","train_end_round","oos_start_round","oos_end_round","raw_oos_round_count","n_models","validation_sample_size","mean_is_return","mean_forward_oos_return","is_maxdrawdown","forward_oos_maxdrawdown","status"
843,150,235,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,150,240,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,150,245,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,150,250,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,150,255,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,150,260,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,150,265,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,150,270,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,150,275,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,150,280,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,150,285,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,150,290,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,150,295,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,60,998,1057,1058,1197,140,13,139,0.0148,0.0075,0,0.2293,"ok"
843,155,65,998,1062,1063,1197,135,12,134,0.0151,0.0072,0,0.2413,"ok"
843,155,70,998,1067,1068,1197,130,12,129,0.0168,0.0076,0,0.2163,"ok"
843,155,75,998,1072,1073,1197,125,13,124,0.017,0.0071,0,0.1966,"ok"
843,155,80,998,1077,1078,1197,120,10,120,0.0147,0.0074,0,0.2803,"ok"
843,155,85,998,1082,1083,1197,115,11,114,0.0135,0.0065,0,0.2838,"ok"
843,155,90,998,1087,1088,1197,110,11,110,0.0131,0.0072,0,0.2905,"ok"
843,155,95,998,1092,1093,1197,105,11,105,0.0135,0.0066,0,0.291,"ok"
843,155,100,998,1097,1098,1197,100,9,100,0.0144,0.0055,0,0.2825,"ok"
843,155,105,998,1102,1103,1197,95,9,95,0.0153,0.0041,0,0.2837,"ok"
843,155,110,998,1107,1108,1197,90,9,90,0.0156,0.003,0,0.2841,"ok"
843,155,115,998,1112,1113,1197,85,10,85,0.0156,0.0031,0,0.278,"ok"
843,155,120,998,1117,1118,1197,80,9,79,0.0164,0.0031,0,0.2464,"ok"
843,155,125,998,1122,1123,1197,75,9,74,0.0164,0.0031,0,0.2354,"ok"
843,155,130,998,1127,1128,1197,70,9,69,0.0163,0.0023,0,0.2353,"ok"
843,155,135,998,1132,1133,1197,65,9,64,0.016,0.0018,0,0.241,"ok"
843,155,140,998,1137,1138,1197,60,20,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,155,145,998,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,155,150,998,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,155,155,998,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,155,160,998,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,155,165,998,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,155,170,998,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,155,175,998,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,155,180,998,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,155,185,998,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,155,190,998,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,155,195,998,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,155,200,998,1197,NA,NA,0,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,155,205,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,210,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,215,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,220,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,225,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,230,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,235,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,240,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,245,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,250,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,255,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,260,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,265,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,270,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,275,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,280,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,285,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,290,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,155,295,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,60,1003,1062,1063,1197,135,11,134,0.0169,0.006,0,0.2197,"ok"
843,160,65,1003,1067,1068,1197,130,13,129,0.0205,0.0083,0,0.1621,"ok"
843,160,70,1003,1072,1073,1197,125,13,124,0.0204,0.008,0,0.1643,"ok"
843,160,75,1003,1077,1078,1197,120,10,120,0.0145,0.0075,0,0.2781,"ok"
843,160,80,1003,1082,1083,1197,115,10,114,0.0132,0.0065,0,0.3036,"ok"
843,160,85,1003,1087,1088,1197,110,9,110,0.0135,0.0081,0,0.2744,"ok"
843,160,90,1003,1092,1093,1197,105,11,105,0.0132,0.0066,0,0.2906,"ok"
843,160,95,1003,1097,1098,1197,100,10,100,0.0142,0.0054,0,0.2844,"ok"
843,160,100,1003,1102,1103,1197,95,10,95,0.0151,0.0041,0,0.2835,"ok"
843,160,105,1003,1107,1108,1197,90,10,90,0.0155,0.003,0.0001,0.2886,"ok"
843,160,110,1003,1112,1113,1197,85,10,85,0.0151,0.0027,0,0.2861,"ok"
843,160,115,1003,1117,1118,1197,80,9,79,0.0164,0.0029,0,0.2481,"ok"
843,160,120,1003,1122,1123,1197,75,9,74,0.0163,0.0031,0,0.2371,"ok"
843,160,125,1003,1127,1128,1197,70,9,69,0.0162,0.0023,0,0.2354,"ok"
843,160,130,1003,1132,1133,1197,65,9,64,0.0159,0.0018,0,0.241,"ok"
843,160,135,1003,1137,1138,1197,60,20,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,160,140,1003,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,160,145,1003,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,160,150,1003,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,160,155,1003,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,160,160,1003,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,160,165,1003,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,160,170,1003,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,160,175,1003,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,160,180,1003,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,160,185,1003,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,160,190,1003,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,160,195,1003,1197,NA,NA,0,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,160,200,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,205,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,210,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,215,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,220,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,225,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,230,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,235,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,240,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,245,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,250,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,255,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,260,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,265,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,270,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,275,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,280,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,285,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,290,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,160,295,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,60,1008,1067,1068,1197,130,11,129,0.0204,0.0081,0,0.1667,"ok"
843,165,65,1008,1072,1073,1197,125,13,124,0.0207,0.0081,0,0.1625,"ok"
843,165,70,1008,1077,1078,1197,120,9,120,0.0143,0.0075,0,0.2751,"ok"
843,165,75,1008,1082,1083,1197,115,11,114,0.0131,0.0065,0,0.3042,"ok"
843,165,80,1008,1087,1088,1197,110,9,110,0.0132,0.0083,0,0.2678,"ok"
843,165,85,1008,1092,1093,1197,105,9,105,0.0137,0.0075,0,0.2733,"ok"
843,165,90,1008,1097,1098,1197,100,11,100,0.0141,0.0051,0,0.2904,"ok"
843,165,95,1008,1102,1103,1197,95,11,95,0.0151,0.0036,0,0.2944,"ok"
843,165,100,1008,1107,1108,1197,90,11,90,0.0155,0.0026,0,0.2951,"ok"
843,165,105,1008,1112,1113,1197,85,12,84,0.0151,0.0024,0,0.2933,"ok"
843,165,110,1008,1117,1118,1197,80,9,79,0.0159,0.0024,0,0.2617,"ok"
843,165,115,1008,1122,1123,1197,75,10,74,0.0161,0.0031,0,0.241,"ok"
843,165,120,1008,1127,1128,1197,70,11,69,0.016,0.0018,0,0.2357,"ok"
843,165,125,1008,1132,1133,1197,65,9,64,0.0157,0.0019,0,0.241,"ok"
843,165,130,1008,1137,1138,1197,60,20,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,165,135,1008,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,165,140,1008,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,165,145,1008,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,165,150,1008,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,165,155,1008,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,165,160,1008,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,165,165,1008,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,165,170,1008,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,165,175,1008,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,165,180,1008,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,165,185,1008,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,165,190,1008,1197,NA,NA,0,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,165,195,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,200,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,205,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,210,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,215,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,220,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,225,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,230,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,235,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,240,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,245,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,250,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,255,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,260,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,265,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,270,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,275,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,280,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,285,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,290,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,165,295,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,60,1013,1072,1073,1197,125,12,124,0.0203,0.0077,0,0.1377,"ok"
843,170,65,1013,1077,1078,1197,120,9,120,0.0143,0.0083,0,0.2415,"ok"
843,170,70,1013,1082,1083,1197,115,10,114,0.0131,0.0068,0,0.2976,"ok"
843,170,75,1013,1087,1088,1197,110,11,110,0.0134,0.0082,0,0.2658,"ok"
843,170,80,1013,1092,1093,1197,105,11,105,0.0138,0.0077,0,0.2595,"ok"
843,170,85,1013,1097,1098,1197,100,10,100,0.0151,0.0062,0,0.2578,"ok"
843,170,90,1013,1102,1103,1197,95,11,94,0.0153,0.0037,0,0.2844,"ok"
843,170,95,1013,1107,1108,1197,90,11,90,0.0157,0.0029,0,0.2847,"ok"
843,170,100,1013,1112,1113,1197,85,11,85,0.0153,0.0027,0.0001,0.2853,"ok"
843,170,105,1013,1117,1118,1197,80,10,79,0.0162,0.0024,0,0.2606,"ok"
843,170,110,1013,1122,1123,1197,75,9,74,0.0157,0.0031,0,0.2505,"ok"
843,170,115,1013,1127,1128,1197,70,10,69,0.0161,0.0028,0,0.2342,"ok"
843,170,120,1013,1132,1133,1197,65,9,64,0.0158,0.0022,0,0.2392,"ok"
843,170,125,1013,1137,1138,1197,60,20,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,170,130,1013,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,170,135,1013,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,170,140,1013,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,170,145,1013,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,170,150,1013,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,170,155,1013,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,170,160,1013,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,170,165,1013,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,170,170,1013,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,170,175,1013,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,170,180,1013,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,170,185,1013,1197,NA,NA,0,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,170,190,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,195,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,200,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,205,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,210,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,215,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,220,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,225,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,230,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,235,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,240,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,245,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,250,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,255,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,260,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,265,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,270,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,275,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,280,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,285,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,290,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,170,295,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,60,1018,1077,1078,1197,120,9,120,0.0156,0.0089,0,0.2329,"ok"
843,175,65,1018,1082,1083,1197,115,10,114,0.0151,0.0083,0,0.2389,"ok"
843,175,70,1018,1087,1088,1197,110,12,110,0.0126,0.0064,0,0.3046,"ok"
843,175,75,1018,1092,1093,1197,105,12,105,0.013,0.0058,0,0.3046,"ok"
843,175,80,1018,1097,1098,1197,100,11,99,0.0141,0.0046,0,0.2966,"ok"
843,175,85,1018,1102,1103,1197,95,11,94,0.015,0.0032,0,0.297,"ok"
843,175,90,1018,1107,1108,1197,90,11,89,0.0154,0.0025,0,0.3015,"ok"
843,175,95,1018,1112,1113,1197,85,10,85,0.015,0.0021,0,0.3057,"ok"
843,175,100,1018,1117,1118,1197,80,10,79,0.0159,0.0015,0,0.2793,"ok"
843,175,105,1018,1122,1123,1197,75,10,74,0.0157,0.0024,0,0.2652,"ok"
843,175,110,1018,1127,1128,1197,70,10,69,0.0157,0.0019,0,0.2574,"ok"
843,175,115,1018,1132,1133,1197,65,10,64,0.0154,0.001,0,0.2649,"ok"
843,175,120,1018,1137,1138,1197,60,20,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,175,125,1018,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,175,130,1018,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,175,135,1018,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,175,140,1018,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,175,145,1018,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,175,150,1018,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,175,155,1018,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,175,160,1018,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,175,165,1018,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,175,170,1018,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,175,175,1018,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,175,180,1018,1197,NA,NA,0,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,175,185,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,190,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,195,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,200,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,205,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,210,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,215,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,220,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,225,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,230,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,235,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,240,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,245,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,250,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,255,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,260,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,265,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,270,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,275,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,280,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,285,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,290,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,175,295,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,180,60,1023,1082,1083,1197,115,9,114,0.0156,0.0086,0,0.2556,"ok"
843,180,65,1023,1087,1088,1197,110,11,110,0.0131,0.0063,0,0.3095,"ok"
843,180,70,1023,1092,1093,1197,105,10,105,0.0135,0.0059,0,0.2944,"ok"
843,180,75,1023,1097,1098,1197,100,11,99,0.0146,0.0046,0,0.2965,"ok"
